time,ni_in,fe_in,cao_in,al2o3_in,s_m,bc,mc_kilnfeed,fc_coal,gcv_coal,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2024-08-24 00:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.630000000000003,43.32,6903.98,21.500000000000007,21.700000000000003,22.900000000000002,21.8,35.47,-1.0,35.47,0.905985,38.20000000000001,104.46000000000001,79.77610200000001,384.70000000000005,263.20000000000005,92.3,460.50000000000006,3500.0,3500.0,9.476571,5.281,945.453674,788.229614,1554.0,15.87,1.4400000000000002,0.8000000000000002,81.36200000000001,0.528,0.05000000000000001,7.150000000000001,789.002991,-2.419747,0.008748628663477831
2024-08-24 01:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.210000000000008,43.32,6903.9800000000005,21.500000000000007,20.6,19.6,20.4,30.8,-1.0,30.8,0.907065,40.5,104.66000000000003,80.36841400000002,397.90000000000003,264.50000000000006,91.9,461.6,3700.0,3700.0,8.975676000000002,5.263,933.990051,762.103088,1535.0,15.870000000000001,1.4400000000000002,0.8,81.362,0.5280000000000001,0.05000000000000001,6.650000000000002,724.073303,-3.370717,0.008659025377491492
2024-08-24 02:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.21,43.32000000000001,6903.980000000001,21.500000000000007,20.900000000000002,21.800000000000004,22.800000000000004,32.8,-1.0,32.8,0.906255,42.300000000000004,104.61000000000001,80.330019,465.80000000000007,278.3,100.1,472.90000000000003,3800.0,3800.0,9.047368000000002,5.263,942.100647,759.145325,1535.0,15.87,1.4400000000000002,0.8,81.36200000000001,0.528,0.05,6.65,746.280029,-2.699137,0.008569771923809116
2024-08-24 03:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.210000000000004,43.32000000000001,6903.98,21.500000000000007,19.800000000000004,21.2,21.3,24.5,-0.9999999999999999,24.5,0.911925,43.10000000000001,102.75000000000001,78.901725,454.2,278.3,100.10000000000001,473.0,3900.0,3900.0,8.816923,5.273,957.391113,769.648499,1535.0000000000002,15.780000000000001,1.5000000000000002,0.84,81.384,0.496,0.05,6.65,695.885803,-3.217396,0.008480870131956217
2024-08-24 04:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.21,43.32000000000001,6903.9800000000005,21.500000000000007,17.300000000000004,22.000000000000004,22.6,32.73,-1.0000000000000002,32.73,0.90909,44.60000000000001,103.72,79.646588,473.1,279.0,102.20000000000002,473.6,4000.0,4000.0,8.637000000000002,5.31,975.129639,770.878662,1535.0000000000002,15.780000000000001,1.5,0.8400000000000001,81.38400000000001,0.496,0.05,6.65,701.984741,-2.62665,0.008392321831458318
2024-08-24 05:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.470000000000002,43.32000000000001,6903.98,21.500000000000007,21.300000000000004,22.800000000000004,23.6,32.13,-1.0,32.13,0.90207,47.600000000000016,103.25000000000001,81.08222500000001,463.6000000000001,279.30000000000007,102.0,473.29999999999995,4200.0,4200.0,8.218571000000003,5.412,1007.074097,767.284668,1535.0000000000002,15.780000000000001,1.5,0.8399999999999999,81.38400000000001,0.496,0.05000000000000001,6.65,723.306335,-2.582153,0.008304128851840922
2024-08-24 06:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.47,43.32000000000001,6903.98,21.500000000000007,22.000000000000007,21.8,22.100000000000005,31.36,-1.0,31.36,0.900585,48.7,103.68000000000002,81.419904,505.80000000000007,279.1,106.40000000000003,470.6,4300.000000000001,4300.000000000001,8.051163000000003,5.261,998.540283,766.976501,1541.0,15.780000000000001,1.5,0.8400000000000001,81.38400000000001,0.496,0.05000000000000001,6.58,771.416016,-2.857224,0.008216293022629549
2024-08-24 07:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.47,43.32000000000001,6903.98,21.500000000000007,18.800000000000004,19.6,17.5,30.19,-0.99,29.8881,0.901395,48.4,104.41,81.99317300000001,522.3000000000001,278.9,108.3,469.40000000000003,4400.0,4400.0,7.877727000000001,5.273,1008.356689,794.370239,1541.0,15.779999999999998,1.5,0.84,81.38400000000001,0.4960000000000001,0.05,6.580000000000002,696.457153,-3.167478,0.00812881617334971
2024-08-24 08:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.470000000000002,43.32000000000001,6903.98,21.500000000000007,20.300000000000004,21.1,20.4,34.32,-0.9900000000000001,33.9768,0.903285,43.900000000000006,105.36000000000001,82.73920800000002,393.0,277.90000000000003,92.50000000000001,466.70000000000005,4300.0,4300.0,7.802791000000001,5.249,1006.038208,818.944641,1541.0,15.780000000000001,1.5,0.8400000000000001,81.38400000000001,0.49600000000000005,0.05,6.58,671.863586,-3.209072,0.00804170013352692
2024-08-24 09:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,20.23,43.32,6903.98,21.500000000000007,17.3,21.000000000000004,20.300000000000004,32.48,-1.0,32.48,0.89289,43.90000000000001,104.60000000000001,83.43942,504.7,241.20000000000005,105.1,447.80000000000007,4000.0000000000005,4000.0000000000005,8.2935,5.244,1019.206848,811.332581,1541.0000000000005,15.780000000000001,1.5,0.8400000000000001,81.384,0.49600000000000005,0.05,6.58,677.455383,-4.032352,0.007954946732686694
2024-08-24 10:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,20.230000000000004,43.32000000000001,6903.98,21.500000000000007,20.800000000000004,21.3,21.300000000000004,32.51,-1.0000000000000002,32.51,0.905175,46.70000000000002,105.79000000000002,84.38868300000001,493.70000000000005,251.5,102.80000000000001,449.8,4000.0000000000005,4000.0000000000005,8.289,5.321,1019.736572,799.484253,1541.0,15.780000000000001,1.5000000000000002,0.8400000000000001,81.38400000000001,0.496,0.05,6.58,689.320618,-2.960512,0.007868557800354543
2024-08-24 11:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,20.230000000000004,43.32000000000001,6903.9800000000005,21.500000000000007,21.300000000000004,21.100000000000005,23.300000000000004,33.32,-0.99,32.9868,0.894375,48.400000000000006,105.37,84.05364900000001,490.80000000000007,257.1,103.10000000000002,448.3,4300.0,4300.0,7.6939530000000005,5.292,1043.042358,805.81488,1545.0,15.780000000000001,1.5000000000000002,0.8400000000000001,81.38400000000001,0.4960000000000001,0.05000000000000001,6.63,687.704773,-2.373827,0.007782535166055983
2024-08-24 13:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.58,43.32000000000001,6903.98,21.500000000000007,20.6,21.700000000000003,21.1,33.55,-1.0,33.55,0.898965,41.2,105.33,80.49318600000001,373.1,188.8,91.00000000000003,395.60000000000014,4300.000000000001,4300.000000000001,6.789767000000002,5.268,1077.775391,799.581177,1545.0000000000002,15.8,1.4500000000000002,0.8800000000000001,81.38200000000002,0.488,0.05,6.630000000000001,696.266724,-3.314407,0.007611596109661694
2024-08-24 14:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.58,43.32000000000001,6903.98,21.500000000000007,19.700000000000003,22.600000000000005,20.300000000000004,26.59,-0.99,26.3241,0.89856,31.400000000000002,105.42000000000002,80.561964,248.70000000000002,128.8,71.6,339.9,3600.0,3600.0,6.858333,5.253,1039.637939,806.152649,1545.0,15.8,1.45,0.8800000000000001,81.382,0.48800000000000004,0.05,6.629999999999999,682.196472,-3.938315,0.0075266833466169905
2024-08-24 15:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.58,43.32,6903.9800000000005,21.500000000000007,21.0,22.0,21.900000000000002,35.09,-1.0,35.09,0.901125,31.800000000000004,105.22,80.40912400000002,291.70000000000005,176.80000000000004,79.00000000000003,377.40000000000003,3000.0000000000005,3000.0000000000005,9.128,4.394,948.847961,759.260254,1564.0000000000002,15.8,1.4500000000000002,0.8800000000000001,81.38200000000002,0.4880000000000001,0.05000000000000002,7.360000000000001,669.116028,-3.239457,0.007442144199707935
2024-08-24 16:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.580000000000002,43.32000000000001,6903.98,21.500000000000007,21.700000000000003,21.1,19.800000000000004,33.8,-1.0,33.8,0.729,44.50000000000001,82.44000000000001,63.000648,275.6,172.60000000000002,77.40000000000002,369.2,3100.0000000000005,3100.0000000000005,8.643871,4.049,914.142761,788.689392,1564.0000000000002,15.8,1.4500000000000002,0.8799999999999999,81.38200000000002,0.488,0.05000000000000001,7.360000000000001,659.646362,-3.678079,0.007357980498460038
2024-08-24 17:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,19.670000000000005,43.32000000000001,6903.9800000000005,21.500000000000007,20.700000000000003,21.500000000000004,21.500000000000007,35.38,-1.0,35.38,0.73359,43.5,82.64000000000001,66.384712,218.60000000000002,155.80000000000004,67.8,353.9,3000.0,3000.0,8.434,4.102,875.071411,764.91272,1564.0,15.850000000000001,1.5100000000000002,0.8500000000000001,81.33500000000001,0.45500000000000007,0.05,7.359999999999999,665.706055,-2.740407,0.007274194072398815
2024-08-24 18:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,19.67,43.32000000000001,6903.98,21.500000000000007,20.100000000000005,20.900000000000002,21.5,34.85,-1.0000000000000002,34.85,0.73332,43.2,82.60000000000001,66.35258,225.60000000000002,146.90000000000003,68.8,358.1000000000001,3000.0,3000.0,8.538,4.077,879.445984,719.901306,1564.0000000000002,15.85,1.51,0.8500000000000001,81.33500000000002,0.45500000000000007,0.05000000000000001,7.360000000000002,647.157837,-3.428149,0.007190786751049783
2024-08-24 19:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,19.670000000000005,43.32000000000001,6903.9800000000005,21.500000000000004,20.500000000000004,20.6,21.200000000000003,34.19,-0.9100000000000001,31.1129,0.71847,42.300000000000004,80.70000000000002,64.82631,223.70000000000002,159.60000000000002,69.0,363.5,3000.0000000000005,3000.0000000000005,8.650000000000002,4.061,922.925049,781.481384,1554.0,15.85,1.51,0.85,81.33500000000001,0.45500000000000007,0.05,7.000000000000001,633.643372,-3.409827,0.007107760363938454
2024-08-24 20:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,19.670000000000005,43.320000000000014,6903.98,21.500000000000004,21.6,20.800000000000004,23.14,31.66,-1.0,31.66,0.782055,33.800000000000004,82.52000000000002,66.288316,229.10000000000002,165.1,69.20000000000002,363.5,2800.0000000000005,2800.0000000000005,9.272143000000002,4.525,896.258789,785.727722,1554.0,15.850000000000001,1.5100000000000002,0.8500000000000001,81.33500000000001,0.45500000000000007,0.05000000000000001,7.0,638.933899,-3.848171,0.007025116740590339
2024-08-24 21:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,43.32000000000001,6903.98,21.500000000000004,18.4,18.800000000000004,19.9,32.98,-1.0,32.98,0.783675,43.7,91.01000000000002,71.32453700000002,224.10000000000002,161.7,68.80000000000001,364.40000000000003,2900.0000000000005,2900.0000000000005,8.962759000000002,4.577,915.52179,751.510498,1554.0,15.850000000000001,1.51,0.8500000000000001,81.335,0.45500000000000007,0.05000000000000001,7.0,642.430786,-3.521884,0.006942857710530955
2024-08-24 22:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,43.32000000000001,6903.9800000000005,21.500000000000007,19.6,20.4,21.400000000000006,32.46,-1.0,32.46,0.78219,35.400000000000006,91.36000000000001,71.598832,226.70000000000002,160.80000000000004,69.20000000000002,364.8,3200.0,3200.0,8.1375,4.565,912.653259,767.296509,1554.0,15.850000000000001,1.51,0.8500000000000001,81.335,0.45500000000000007,0.05,7.0,639.784424,-3.367856,0.0068609851032858165
2024-08-24 23:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,43.32000000000001,6903.98,21.500000000000004,19.300000000000004,19.800000000000004,22.200000000000003,33.65,-1.0,33.65,0.781515,36.7,91.34,71.58315800000001,247.5,161.80000000000004,72.8,360.20000000000005,2900.0000000000005,2900.0000000000005,8.958621,4.575,896.105042,744.307922,1547.0,15.850000000000001,1.5100000000000002,0.85,81.33500000000001,0.45500000000000007,0.05,7.5200000000000005,646.117798,-3.124962,0.006779500748380432
2024-08-25 01:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.63,31.900000000000006,5823.400000000001,21.500000000000004,20.5,22.2,21.0,34.68,-1.0,34.68,0.798525,46.50000000000001,90.11000000000001,70.619207,358.20000000000005,173.5,88.6,379.00000000000006,3800.0,3800.0,7.383158,4.524,974.968506,702.103271,1547.0,16.04,1.6,0.9200000000000002,81.01500000000001,0.425,0.05,7.52,666.747864,-3.357787,0.0066177041136910005
2024-08-25 02:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,31.900000000000002,5823.400000000001,21.500000000000007,21.600000000000005,21.600000000000005,20.500000000000004,32.87,-1.0000000000000002,32.87,0.787725,36.300000000000004,89.56000000000002,70.188172,531.2,179.10000000000002,107.70000000000002,391.50000000000006,4000.0,4000.0,7.488,4.512,1008.127991,803.687195,1547.0,16.04,1.6,0.9200000000000002,81.015,0.42500000000000004,0.05,7.52,662.770508,-3.658096,0.006537395492957977
2024-08-25 03:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,31.900000000000002,5823.400000000001,21.500000000000007,19.600000000000005,20.9,18.4,32.84,-0.9900000000000001,32.5116,0.785565,37.800000000000004,88.87000000000002,69.647419,408.5,187.0,95.70000000000002,397.1,3700.0,3700.0,7.991351,4.523,1032.883789,834.376709,1556.0,16.04,1.6,0.9200000000000002,81.01500000000001,0.42500000000000004,0.05,8.150000000000002,665.800781,-4.248648,0.006457482442666765
2024-08-25 04:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,31.9,5823.400000000001,21.500000000000007,19.100000000000005,21.2,21.5,32.1,-1.0,32.1,0.794205,36.70000000000001,89.34000000000003,70.015758,275.7,185.50000000000003,78.3,394.50000000000006,3200.0,3200.0,8.865000000000002,4.481,1004.261108,793.327698,1556.0000000000002,16.04,1.6000000000000003,0.92,81.01500000000001,0.42500000000000004,0.049999999999999996,8.15,675.938782,-4.641968,0.0063779667923428845
2024-08-25 05:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000003,31.900000000000002,5823.400000000001,21.500000000000004,21.500000000000004,22.2,21.2,32.64,-0.9900000000000002,32.3136,0.864945,41.9,90.87000000000002,71.214819,348.7,213.30000000000007,86.2,417.20000000000005,3300.000000000001,3300.000000000001,9.152727,5.076,984.307617,758.915161,1556.0000000000002,16.04,1.6000000000000003,0.9200000000000002,81.01500000000003,0.425,0.049999999999999996,8.15,671.958313,-4.869967,0.006298850371511844
2024-08-25 06:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.630000000000006,31.9,5823.400000000001,21.500000000000004,20.800000000000004,20.5,20.200000000000003,31.43,-0.9900000000000001,31.1157,0.87399,42.900000000000006,100.06,78.41702200000002,344.6000000000001,221.69999999999993,86.4,424.9,3900.0,3900.0,7.866153999999999,5.07,989.442566,761.279541,1556.0,16.04,1.6,0.92,81.015,0.425,0.05,8.150000000000002,662.675842,-4.181045,0.00622013500969916
2024-08-25 07:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.63,31.9,5823.400000000001,21.500000000000004,20.9,21.300000000000004,21.5,34.3,-0.9900000000000002,33.957,0.880335,42.60000000000001,101.03,79.17721100000001,363.70000000000005,2296.0,88.40000000000002,464.6000000000001,4100.0,4100.0,8.092683000000001,4.972,1012.040771,786.222168,1553.0,15.93,1.5100000000000002,0.8500000000000001,81.245,0.4650000000000001,0.04,8.28,660.687622,-3.854691,0.0061418225364303445
2024-08-25 08:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.63,31.900000000000006,5823.4,21.500000000000004,20.4,21.6,20.7,33.46,-0.99,33.1254,0.874395,43.400000000000006,101.83000000000001,79.80417100000001,357.50000000000006,228.49999999999986,88.0,435.69999999999993,4000.0,4000.0,7.855499999999999,5.08,1016.012146,785.467529,1553.0000000000002,15.930000000000001,1.5100000000000002,0.8500000000000001,81.245,0.4650000000000001,0.04000000000000001,8.280000000000001,652.075989,-3.819787,0.006063914781230913
2024-08-25 09:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.380000000000003,31.9,5823.400000000001,21.500000000000004,22.000000000000004,21.700000000000003,20.900000000000002,34.09,-0.99,33.7491,0.857115,44.10000000000001,101.02000000000001,88.51372400000001,435.5,231.90000000000003,97.9,432.70000000000005,4100.0,4100.0,7.764878,5.492,980.464783,756.411011,1553.0000000000002,15.930000000000003,1.5100000000000002,0.8500000000000001,81.24500000000002,0.4650000000000001,0.04000000000000001,8.280000000000001,636.949646,-3.420738,0.00598641357362638
2024-08-25 10:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.380000000000003,31.900000000000006,5823.400000000001,21.500000000000004,21.1,20.799999999999997,19.000000000000004,32.18,-1.0,32.18,0.855495,44.2,102.25000000000001,89.59145,470.20000000000005,230.00000000000003,100.60000000000001,437.40000000000003,4000.0000000000005,4000.0000000000005,8.07,5.484,989.488098,760.260315,1553.0,15.930000000000003,1.5100000000000002,0.8500000000000001,81.24500000000003,0.465,0.04000000000000001,8.28,639.500916,-3.599383,0.005909320743142258
2024-08-25 11:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.380000000000003,31.900000000000002,5823.4,21.500000000000004,18.0,21.500000000000004,22.7,35.68,-1.0000000000000002,35.68,0.859815,44.8,103.06000000000002,90.30117200000001,471.8,231.0,100.79999999999998,438.6000000000001,4000.0000000000005,4000.0000000000005,8.091000000000001,5.478,996.678589,782.483826,1554.0,15.93,1.5100000000000002,0.8500000000000001,81.245,0.4650000000000001,0.05,8.240000000000002,629.865784,-4.039616,0.00583263811930406
2024-08-25 12:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.380000000000003,31.9,5823.4,21.500000000000004,22.700000000000003,21.1,22.100000000000005,36.06,-1.0,36.06,0.862785,47.10000000000001,98.01000000000002,85.87636200000001,474.0,243.1,100.90000000000002,448.5,4100.0,4100.0,8.040000000000001,5.402,1010.889648,762.278076,1554.0000000000002,15.93,1.5100000000000002,0.8500000000000001,81.24500000000003,0.4650000000000001,0.05000000000000002,8.24,630.432312,-4.272203,0.005756367531637302
2024-08-25 13:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.220000000000002,31.9,5823.400000000001,21.500000000000007,22.9,22.400000000000006,20.5,34.36,-1.0,34.36,0.855495,49.8,100.26,88.008228,465.4,245.00000000000006,101.40000000000002,445.80000000000007,4400.000000000001,4400.000000000001,7.461818000000002,5.444,1028.845947,739.7052,1554.0000000000002,15.81,1.3499999999999999,0.8,81.552,0.48800000000000004,0.05,8.240000000000002,647.441528,-3.006114,0.005680510809667499
2024-08-25 14:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.22,31.9,5823.400000000001,21.500000000000007,19.5,21.2,20.4,34.64,-1.0,34.64,0.865485,49.60000000000001,100.46,88.18378800000002,417.40000000000003,231.40000000000003,97.20000000000002,425.1,4400.000000000001,4400.000000000001,7.122273,5.436,1056.984009,771.334534,1554.0,15.81,1.3500000000000005,0.8,81.552,0.488,0.05,8.240000000000002,639.122925,-3.79058,0.005605069782920163
2024-08-25 15:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.220000000000002,31.900000000000002,5823.400000000001,21.500000000000004,19.600000000000005,21.2,21.600000000000005,32.04,-1.0,32.04,0.857655,46.3,102.33000000000001,89.82527400000001,465.40000000000003,223.8,101.00000000000001,421.69999999999993,4300.0,4300.0,7.293488,5.483,1060.18396,795.851746,1554.0000000000002,15.810000000000002,1.35,0.8,81.55200000000002,0.488,0.05,8.240000000000002,643.659668,-3.557865,0.005530046280920807
2024-08-25 16:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,12.220000000000002,31.9,5823.4,21.500000000000004,18.200000000000003,19.2,20.300000000000004,35.99,-0.9900000000000002,35.6301,0.86508,46.400000000000006,103.25,90.63285000000002,467.5,239.30000000000004,100.6,437.1000000000001,4200.0,4200.0,7.681429,5.463,1054.002197,781.130188,1550.0000000000002,15.810000000000002,1.3500000000000003,0.8,81.55200000000002,0.48800000000000004,0.05000000000000001,8.480000000000002,644.226868,-4.303961,0.005455442133194945
2024-08-25 17:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.91,31.9,5823.4,21.500000000000004,22.200000000000003,21.800000000000004,21.600000000000005,34.13,-0.9900000000000001,33.7887,0.85887,44.4,102.65000000000002,78.10638500000002,470.60000000000014,265.9,101.8,454.30000000000007,3900.0,3900.0,8.555385000000001,5.445,1027.239868,793.848999,1550.0000000000002,15.81,1.35,0.8000000000000002,81.552,0.48800000000000004,0.05,8.48,638.744934,-3.584016,0.005381259169268092
2024-08-25 18:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.910000000000004,31.900000000000002,5823.4,21.500000000000004,22.3,21.8,20.6,33.36,-1.0000000000000002,33.36,0.833895,45.5,98.66,75.07039400000001,431.6000000000001,261.40000000000003,96.9,459.20000000000005,4100.0,4100.0,8.138049,5.429,1010.255432,794.845642,1550.0,15.810000000000002,1.35,0.8,81.55200000000002,0.48800000000000004,0.05,8.48,647.157837,-3.326406,0.0053074992186657646
2024-08-25 19:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.910000000000004,31.9,5823.4,22.090000000000003,20.5,20.800000000000004,22.5,34.4,-0.9900000000000001,34.056,0.834435,45.2,98.57,75.001913,501.00000000000006,274.80000000000007,104.70000000000002,472.00000000000006,4100.000000000001,4100.000000000001,8.439512,5.437,995.50116,790.764648,1550.0000000000002,15.89,1.4300000000000002,0.8300000000000001,81.41600000000001,0.43400000000000005,0.05000000000000001,8.480000000000002,660.782288,-3.534246,0.005234164110913473
2024-08-25 20:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,23.910000000000004,31.9,5823.400000000001,22.090000000000003,22.700000000000003,24.3,24.200000000000003,34.28,-0.9900000000000001,33.9372,0.843345,46.599999999999994,97.84000000000002,74.44645600000001,447.5,273.1,98.80000000000003,469.70000000000005,4100.000000000001,4100.000000000001,8.319512,5.205,980.939453,786.137329,1552.0,15.890000000000002,1.4299999999999997,0.8300000000000001,81.41600000000001,0.43400000000000005,0.05,8.21,640.445984,-3.330341,0.0051612556755367325
2024-08-25 21:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.450000000000003,31.900000000000006,5823.4000000000015,22.09,21.8,22.100000000000005,21.800000000000004,37.01,-0.99,36.6399,0.822555,46.60000000000001,100.33,74.79601500000001,549.1000000000001,279.1,109.20000000000002,473.80000000000007,4200.0,4200.0,8.328571,5.422,972.110229,754.328735,1552.0,15.890000000000002,1.43,0.83,81.41600000000001,0.43400000000000005,0.05,8.210000000000003,620.615784,-3.06907,0.005088775742061056
2024-08-26 00:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.450000000000003,43.74,6987.850000000001,21.5,19.300000000000004,21.3,20.1,37.61,-0.99,37.2339,0.833625,48.4,100.66,75.04203000000001,553.8000000000001,277.30000000000007,111.2,473.5,4300.0,4300.0,8.158605,5.447,964.311462,728.043945,1562.0,15.89,1.4300000000000002,0.8300000000000001,81.416,0.43399999999999994,0.05,7.87,607.97937,-3.809699,0.004873925248295556
2024-08-26 01:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.18,43.74,6987.850000000002,21.500000000000004,22.200000000000003,20.7,21.1,33.19,-1.0,33.19,0.83376,48.6,99.43,74.393526,705.8,277.20000000000005,124.40000000000002,474.5,4300.0,4300.0,8.356744000000003,5.391,979.092651,785.418762,1562.0,15.890000000000004,1.4300000000000002,0.8300000000000001,81.416,0.434,0.05,7.870000000000001,606.28302,-3.226807,0.004803177617679279
2024-08-26 02:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.18,43.74,6987.85,21.500000000000004,21.400000000000002,21.800000000000004,20.400000000000002,32.56,-1.0000000000000002,32.56,0.870075,48.4,100.26000000000002,75.014532,690.8000000000002,278.30000000000007,123.6,474.50000000000006,4400.0,4400.0,8.155909000000001,5.671,1021.422485,802.996216,1562.0,15.650000000000002,1.4900000000000002,0.8500000000000001,81.559,0.45100000000000007,0.05,7.87,625.239868,-2.524129,0.004732867636591635
2024-08-26 03:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.18,43.74000000000001,6987.85,21.5,22.100000000000005,21.3,21.9,34.27,-0.99,33.9273,0.95985,44.2,106.75000000000003,79.87035,688.1000000000001,277.6,123.30000000000001,473.9,4300.0,4300.0,8.333023000000003,5.907,1033.886108,801.234558,1562.0,15.65,1.4900000000000002,0.8500000000000001,81.55900000000001,0.45100000000000007,0.049999999999999996,7.870000000000001,645.92865,-2.72666,0.004662997134558141
2024-08-26 04:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,25.18,43.74000000000001,6987.85,21.5,21.200000000000003,21.3,20.0,34.94,-0.9900000000000001,34.5906,0.964305,44.0,108.84000000000002,81.434088,548.5,278.4,110.70000000000002,472.30000000000007,4400.0,4400.0,7.950000000000001,5.93,1026.831055,811.537842,1555.0,15.650000000000002,1.4900000000000002,0.8500000000000001,81.559,0.45100000000000007,0.05,7.780000000000001,652.832825,-2.643908,0.004593567941104308
2024-08-26 05:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.509999999999998,43.74,6987.850000000001,21.500000000000004,21.6,21.3,21.9,33.86,-1.0,33.86,0.961875,44.10000000000001,109.19000000000001,85.70323100000002,525.7000000000002,278.50000000000006,108.1,472.40000000000003,4300.000000000001,4300.000000000001,8.100000000000001,5.867,1019.49823,786.058472,1555.0,15.650000000000002,1.4900000000000002,0.8500000000000001,81.55900000000001,0.45100000000000007,0.05000000000000001,7.780000000000001,660.687622,-3.231346,0.0045245818857556535
2024-08-26 06:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.510000000000005,43.74,6987.850000000001,21.500000000000007,18.800000000000004,21.6,20.600000000000005,34.8,-1.0,34.8,0.959445,45.7,101.25000000000001,79.47112500000003,522.6,277.4,108.1,472.1,4300.0,4300.0,8.095814000000003,5.85,1038.879395,804.110596,1555.0,15.650000000000004,1.4900000000000004,0.8500000000000001,81.55900000000001,0.451,0.05000000000000001,7.780000000000001,671.010803,-2.153256,0.004456040798037688
2024-08-26 08:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,21.509999999999998,43.74000000000001,6987.85,21.5,21.6,20.600000000000005,20.900000000000002,34.83,-1.0,34.83,0.958095,41.5,106.38,83.49766200000002,506.00000000000006,268.50000000000006,107.0,461.80000000000007,4100.0,4100.0,8.323902000000002,6.267,990.711304,757.236267,1552.0,15.650000000000002,1.4900000000000004,0.8500000000000001,81.55900000000001,0.45100000000000007,0.04,7.47,678.213806,-2.236398,0.004320300843595883
2024-08-26 09:00:00,2.09,16.8,3.5,1.86,2.331215,0.504696,24.670000000000005,43.74000000000001,6987.85,21.5,21.200000000000003,20.4,20.3,27.48,-0.9900000000000001,27.2052,0.962955,43.100000000000016,104.97,79.073901,532.0000000000001,267.4,107.20000000000002,465.30000000000007,4200.0,4200.0,8.178571000000002,5.863,1010.173523,778.265137,1552.0000000000002,15.65,1.4900000000000002,0.85,81.559,0.4510000000000001,0.04,7.47,747.24408,-2.651233,0.004253105635923071
