time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,voltage_pry,voltage_sec,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2024-08-06 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.21,,,29.1,712.1,21.97,22.6,20.9,20.9,36.2,-0.99,35.838,0.876555,47.6,101.55,82.042245,634.0,162.1,116.2,500.2,4400.0,4400.0,8.405455,3.251,984.843933,806.605652,1557.0,15.55,1.32,1.19,80.572,1.368,0.05,8.04,644.60498,-3.340684,
2024-08-06 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.21,,,29.2,701.1,21.97,22.5,21.4,21.9,36.1,-0.99,35.739,0.87858,46.5,102.75,83.011725,656.4,175.0,118.3,517.5,4300.0,4300.0,8.871628,3.299,1034.187378,819.364441,1557.0,15.57,1.35,1.18,80.64,1.26,0.05,8.04,673.569275,-4.577967,
2024-08-06 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,19.21,,,29.1,721.8,21.97,22.6,21.1,21.9,35.0,-1.0,35.0,0.878715,38.6,101.23,81.783717,573.2,155.4,110.8,494.6,3800.0,3800.0,9.558947,3.382,991.591736,828.219666,1557.0,15.73,1.35,1.16,80.483,1.277,0.05,8.04,691.222534,-3.911615,
2024-08-06 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.34,,,29.2,749.7,21.97,22.4,20.3,18.3,35.4,-0.99,35.046,0.903555,35.3,99.14,78.974924,404.8,110.1,93.7,427.3,3200.0,3200.0,9.76875,3.376,934.462585,828.060974,1560.0,15.73,1.35,1.16,80.483,1.277,0.05,8.15,685.614502,-3.543411,
2024-08-06 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.34,,,29.2,653.4,21.5,22.4,20.6,22.9,34.3,-0.99,33.957,0.87831,38.5,98.42,78.401372,355.7,20.2,88.2,406.3,3000.0,3000.0,9.89,3.395,980.455505,777.526123,1560.0,15.73,1.35,1.16,80.483,1.277,0.05,8.15,653.589722,-2.928602,
2024-08-06 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.34,,,29.1,705.9,21.5,23.0,21.7,21.3,32.9,-0.99,32.571,0.877365,38.7,97.85,77.94731,396.2,20.2,92.9,407.7,3500.0,3500.0,8.581714,3.218,990.356018,758.966248,1560.0,15.73,1.35,1.16,80.483,1.277,0.05,8.15,645.550476,-5.872317,
2024-08-06 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.34,,,29.1,714.8,21.5,23.7,21.5,20.4,34.1,-0.99,33.759,0.875745,38.9,101.08,80.520328,472.6,118.1,100.4,436.2,3600.0,3600.0,8.943333,3.23,1015.296204,778.981384,1560.0,15.73,1.35,1.16,80.483,1.277,0.05,8.15,649.427551,-4.194563,
2024-08-06 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.34,,,29.3,693.9,21.5,20.8,17.5,18.8,33.1,-0.99,32.769,0.87642,40.4,101.45,80.81507,528.3,133.2,106.5,461.9,3800.0,3800.0,8.974737,3.227,1005.282166,775.983459,1562.0,15.73,1.35,1.16,80.483,1.277,0.05,8.01,648.765503,-3.860432,
2024-08-06 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.04,,,29.2,6827.0,21.5,23.8,22.8,22.0,33.4,-0.99,33.066,0.877635,41.9,101.0,78.7396,584.2,145.7,112.5,480.3,3900.0,3900.0,9.12,3.226,982.81781,731.710938,1562.0,15.73,1.35,1.16,80.483,1.277,0.05,8.01,639.97345,-4.990383,
2024-08-06 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.04,,,29.2,681.0,21.5,13.8,22.4,20.3,33.2,-1.0,33.2,0.881415,43.7,101.42,79.067032,631.0,161.2,117.0,500.6,4100.0,4100.0,9.038049,3.191,1012.891418,783.021851,1562.0,15.73,1.35,1.16,80.483,1.277,0.05,8.01,630.243469,-4.092012,
2024-08-06 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.04,,,29.3,733.8,21.5,20.6,17.2,13.6,34.0,-0.99,33.66,0.881955,42.9,100.67,78.482332,635.3,164.8,117.0,501.6,4200.0,4200.0,8.837143,3.176,1013.760742,798.654968,1562.0,15.73,1.35,1.16,80.483,1.277,0.05,8.01,635.815979,-2.13264,
2024-08-06 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.83,,,29.2,711.3,21.5,21.2,19.9,19.3,32.2,-0.99,31.878,0.873585,36.1,99.98,78.154366,461.0,119.8,99.8,431.2,3800.0,3800.0,8.384211,3.426,984.392822,810.224182,1560.0,15.73,1.35,1.16,80.483,1.277,0.05,8.01,660.876953,-1.92154,
2024-08-07 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.83,41.06,6759.39,29.4,449.4,21.5,25.4,10.5,24.5,22.0,-0.98,21.56,0.877365,36.9,100.2,78.32634,420.5,108.7,95.3,415.1,3500.0,3500.0,8.749714,3.427,953.215027,774.165955,1560.0,15.82,1.28,1.04,80.504,1.356,0.05,8.01,649.616699,-3.588468,
2024-08-07 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.83,41.06,6759.39,29.4,449.4,21.5,25.4,10.5,24.5,22.0,-0.98,21.56,0.79083,38.3,98.17,76.739489,370.9,93.1,89.4,390.9,3500.0,3500.0,8.233714,2.884,979.543762,777.116882,1560.0,15.82,1.28,1.04,80.504,1.356,0.05,8.01,634.115601,-2.947339,
2024-08-07 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.83,41.06,6759.39,29.2,582.3,21.5,19.1,23.3,21.9,27.5,-0.99,27.225,0.80082,39.1,91.81,71.767877,279.4,71.6,77.8,345.0,3300.0,3300.0,7.687273,2.834,987.313782,769.301819,1560.0,15.82,1.28,1.04,80.504,1.356,0.05,8.01,631.848877,-2.973412,
2024-08-07 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.13,41.06,6759.39,29.2,602.3,21.5,22.9,19.4,22.2,29.3,-0.99,29.007,0.8046,34.4,91.73,72.347451,323.4,76.1,84.1,360.6,3400.0,3400.0,7.847647,2.853,976.770996,742.124939,1560.0,15.82,1.28,1.04,80.504,1.356,0.05,8.01,635.43811,-3.685776,
2024-08-07 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.13,41.06,6759.39,29.2,659.9,21.5,22.2,21.7,20.2,31.8,-0.99,31.482,0.788805,39.8,91.76,72.371112,370.0,89.6,90.2,384.2,3500.0,3500.0,8.132571,2.83,991.646667,727.560181,1577.0,15.82,1.28,1.04,80.504,1.356,0.05,7.97,624.484802,-3.262143,
2024-08-07 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.13,41.06,6759.39,29.2,642.5,21.5,24.4,20.9,19.9,31.8,-0.99,31.482,0.732105,52.6,83.57,65.911659,355.7,88.5,87.9,383.7,3600.0,3600.0,7.86,2.482,999.280945,772.496277,1577.0,15.82,1.28,1.04,80.504,1.356,0.05,7.97,615.710571,-4.206079,
2024-08-07 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.13,41.06,6759.39,29.1,664.2,21.5,23.9,23.7,20.5,30.1,-0.99,29.799,0.70983,49.9,78.79,62.141673,356.2,90.2,88.0,384.7,3400.0,3400.0,8.341765,2.707,1031.867554,805.841858,1577.0,15.82,1.28,1.04,80.504,1.356,0.05,7.97,626.655762,-3.240552,
2024-08-07 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.32,41.06,6759.39,29.0,672.6,21.5,26.6,26.2,19.6,31.9,-0.98,31.262,0.70119,48.1,79.62,61.848816,343.5,85.4,86.3,375.9,3300.0,3300.0,8.403636,2.709,1031.608032,831.940491,1577.0,15.82,1.28,1.04,80.504,1.356,0.05,7.97,653.305847,-3.21348,
2024-08-07 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.32,41.06,6759.39,29.1,655.4,21.5,23.9,21.8,23.6,30.9,-0.99,30.591,0.701595,52.0,79.81,61.996408,323.2,83.2,83.2,368.2,3100.0,3100.0,8.736774,2.748,1030.258057,821.408508,1540.0,15.82,1.28,1.04,80.504,1.356,0.07,8.27,677.739807,-2.133954,
2024-08-07 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.32,41.06,6759.39,29.2,656.4,21.5,21.4,22.1,21.7,32.3,-0.99,31.977,0.096255,0.0,59.6,46.29728,6.9,48.8,17.7,284.9,2600.0,2600.0,6.983077,0.0,884.499146,798.387207,1540.0,15.82,1.28,1.04,80.504,1.356,0.07,8.27,679.635986,-3.536945,
2024-08-07 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.32,41.06,6759.39,29.1,651.8,21.5,23.6,21.3,2.0,32.4,-0.99,32.076,0.09639,0.0,0.0,0.0,3.5,47.3,17.0,282.8,1800.0,1800.0,9.993333,0.0,759.371216,701.26062,1540.0,15.82,1.28,1.04,80.504,1.356,0.07,8.27,662.202454,-4.118381,
2024-08-07 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.79,41.06,6759.39,29.1,640.1,21.5,24.5,21.7,22.1,32.8,-0.99,32.472,0.6129,48.2,43.54,34.052634,228.0,59.1,70.2,319.3,2200.0,2200.0,10.622727,0.0,902.215454,715.289917,1540.0,15.82,1.28,1.04,80.504,1.356,0.07,8.27,649.332947,-2.031572,
2024-08-07 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.79,41.06,6759.39,29.1,679.4,21.5,22.6,21.7,21.9,32.0,-0.99,31.68,0.89775,34.2,81.66,63.866286,312.4,78.4,81.4,359.8,3100.0,3100.0,8.539355,0.0,982.302917,805.965393,1545.0,15.82,1.28,1.04,80.504,1.356,0.04,8.13,698.171814,-2.757812,
2024-08-07 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.79,41.06,6759.39,29.1,577.2,21.5,20.6,22.7,23.1,31.7,-0.99,31.383,0.927315,32.6,104.46,81.698166,325.8,80.9,83.9,366.8,3300.0,3300.0,8.194545,3.382,1035.734375,824.333008,1545.0,15.82,1.28,1.04,80.504,1.356,0.04,8.13,707.997131,-3.794646,
2024-08-07 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.79,41.06,6759.39,29.2,586.2,21.07,22.0,22.1,20.7,26.2,-0.99,25.938,0.930015,34.4,105.86,82.793106,372.5,93.2,89.7,391.7,3300.0,3300.0,8.752727,3.532,1008.205261,783.386169,1545.0,15.81,1.32,1.04,80.51,1.32,0.04,8.13,716.697266,-4.41124,
2024-08-07 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,41.06,6759.39,29.2,608.1,21.07,20.7,21.7,19.2,28.7,-1.0,28.7,0.92475,35.8,103.84,82.60472,409.5,103.3,94.0,407.8,3600.0,3600.0,8.363333,3.563,1021.136719,772.217041,1545.0,15.95,1.35,1.03,80.427,1.243,0.04,8.13,673.000671,-3.880215,
2024-08-07 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,41.06,6759.39,29.0,605.1,21.07,27.9,23.5,21.5,28.3,-0.98,27.734,0.93285,38.4,104.03,82.755865,469.7,115.9,100.0,430.7,3800.0,3800.0,8.379474,3.557,1016.227356,765.400757,1545.0,15.95,1.35,1.03,80.427,1.243,0.04,8.13,648.292664,-3.770974,
2024-08-07 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,41.06,6759.39,29.3,473.7,20.48,27.5,1.2,27.9,25.7,-0.96,24.672,0.927855,40.6,103.9,82.65245,589.0,145.8,112.3,480.9,3900.0,3900.0,9.126154,3.624,1002.636475,779.473328,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,634.304565,-3.79566,
2024-08-07 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,41.06,6759.39,29.2,488.1,20.48,20.7,18.3,22.3,20.8,-0.98,20.384,0.925425,42.6,105.38,83.82979,681.1,171.4,120.6,515.5,4100.0,4100.0,9.30878,3.361,1007.315552,777.223389,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,632.03772,-4.352521,
2024-08-07 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.2,41.06,6759.39,29.2,503.9,20.48,19.1,25.1,18.0,27.7,-0.98,27.146,0.92718,43.4,106.2,83.6856,686.4,171.0,120.8,514.5,4200.0,4200.0,9.075714,3.35,1009.919495,800.081055,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,622.69165,-4.155685,
2024-08-07 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.2,41.06,6759.39,29.1,607.8,21.5,24.7,20.4,22.6,26.5,-0.99,26.235,0.928665,43.2,105.32,82.99216,700.1,177.8,122.0,520.9,4400.0,4400.0,8.766818,3.362,1013.589783,799.993042,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,622.880371,-3.731976,
2024-08-07 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.2,41.06,6759.39,29.6,686.4,21.5,17.8,7.3,17.5,30.3,-0.99,29.997,0.928125,40.2,105.82,83.38616,657.8,164.3,118.4,501.5,4200.0,4200.0,8.855714,3.367,1043.088989,804.626465,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,660.782288,-2.113709,
2024-08-07 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.2,41.06,6759.39,29.2,648.9,31.5,24.7,21.8,18.2,30.9,-0.98,30.282,0.932445,37.4,104.37,82.24356,556.3,137.8,108.8,464.3,4000.0,4000.0,8.5965,3.581,1014.734619,808.765442,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,688.560181,-1.998392,
2024-08-07 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.07,41.06,6759.39,29.1,668.4,21.5,25.7,21.0,21.0,31.4,-0.99,31.086,0.9288,38.1,104.24,82.276632,521.0,130.9,105.9,455.1,3800.0,3800.0,8.857895,3.612,967.635864,794.386841,1535.0,15.95,1.35,1.03,80.427,1.243,0.06,8.18,673.664063,-4.106471,
2024-08-08 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.07,42.2,6877.76,29.1,664.1,21.5,27.1,21.3,22.5,30.9,-0.99,30.591,0.930015,39.2,102.16,80.634888,599.6,151.0,114.0,485.3,4000.0,4000.0,8.9895,3.632,943.869812,803.368103,1530.0,16.14,1.37,0.97,80.237,1.283,0.05,8.31,639.784424,-2.56724,
2024-08-08 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.07,42.2,6877.76,29.2,669.6,21.5,24.4,20.7,20.4,31.8,-0.99,31.482,0.92772,44.9,103.69,81.842517,595.3,148.4,113.5,485.8,4000.0,4000.0,8.9895,3.341,975.10907,804.197021,1530.0,16.14,1.37,0.97,80.237,1.283,0.05,8.31,668.547607,-4.901259,
2024-08-08 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.07,42.2,6877.76,29.2,664.8,21.5,21.9,21.5,19.2,25.8,-0.99,25.542,0.932445,44.8,103.72,81.866196,600.9,152.3,113.4,485.8,4000.0,4000.0,8.988,3.263,970.384949,808.428528,1530.0,16.14,1.37,0.97,80.237,1.283,0.05,8.31,693.50592,-2.025706,
2024-08-08 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,42.2,6877.76,29.1,634.2,21.5,23.1,25.7,16.4,30.4,-1.0,30.4,0.93069,44.1,103.29,82.167195,596.4,151.3,113.6,484.8,3900.0,3900.0,9.206154,3.279,1015.529846,779.345764,1535.0,16.14,1.37,0.97,80.237,1.283,0.06,8.01,671.10553,-2.667227,
2024-08-08 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,42.2,6877.76,29.3,633.5,21.5,21.1,21.0,22.0,30.5,-1.0,30.5,0.922995,44.2,103.7,82.49335,594.5,152.1,113.4,485.0,4000.0,4000.0,8.976,3.095,1028.101318,803.550049,1535.0,16.14,1.37,0.97,80.237,1.283,0.06,8.01,652.549011,-1.976847,
2024-08-08 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,42.2,6877.76,29.3,605.4,21.5,21.6,19.7,19.2,30.0,-1.0,30.0,0.902205,40.5,100.18,79.69319,424.3,120.6,95.6,429.6,3600.0,3600.0,8.753333,3.185,1020.125366,809.109741,1535.0,16.14,1.37,0.97,80.237,1.283,0.06,8.01,694.838501,-2.199648,
2024-08-08 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.45,42.2,6877.76,29.2,660.0,21.5,21.6,19.7,20.1,31.3,-0.99,30.987,0.874125,39.3,99.62,79.24771,424.3,111.2,95.8,414.0,3500.0,3500.0,8.739429,3.408,991.166565,793.555176,1535.0,16.14,1.37,0.97,80.237,1.283,0.06,8.01,721.485413,-1.986072,
2024-08-08 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,42.2,6877.76,29.2,658.8,21.5,22.0,20.8,21.6,31.2,-0.99,30.888,0.79299,40.4,94.04,74.018884,295.0,73.6,79.0,348.2,3200.0,3200.0,8.01,3.381,933.691406,775.682861,1545.0,16.14,1.37,0.97,80.237,1.283,0.05,8.34,696.266724,-2.506418,
2024-08-08 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,42.2,6877.76,29.2,664.2,21.5,23.3,19.7,21.3,31.6,-0.99,31.284,0.794205,42.9,90.21,71.004291,296.3,76.6,79.9,348.8,3100.0,3100.0,8.297419,3.005,902.966248,766.465454,1545.0,16.14,1.37,0.97,80.237,1.283,0.05,8.34,666.274292,1.14886,
2024-08-08 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,42.2,6877.76,29.1,661.5,21.5,22.9,21.4,20.7,32.4,-0.99,32.076,0.79353,43.6,91.05,71.665455,288.2,79.6,78.8,366.1,3200.0,3200.0,8.341875,2.336,939.47406,753.436096,1545.0,16.14,1.37,0.97,80.237,1.283,0.05,8.34,638.461426,-3.22217,
2024-08-08 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.29,42.2,6877.76,29.2,708.8,21.5,22.9,22.1,21.2,33.9,-0.99,33.561,0.791235,43.4,92.36,72.696556,292.2,84.3,79.7,373.6,3500.0,3500.0,7.770857,3.392,943.790222,721.563416,1545.0,16.14,1.37,0.97,80.237,1.283,0.05,8.34,660.119629,-3.369268,
2024-08-08 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.65,42.2,6877.76,29.0,721.2,21.5,25.8,22.3,21.5,33.5,-0.98,32.83,0.776385,45.3,92.93,73.739955,368.4,100.2,89.2,404.6,3500.0,3500.0,8.465143,3.386,963.776672,717.285767,1554.0,15.9,1.28,0.94,80.53,1.35,0.05,8.07,639.595398,-3.048927,
2024-08-08 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.65,42.2,6877.76,29.3,231.0,19.66,26.6,21.9,13.3,15.1,-0.89,13.439,0.803925,45.8,92.26,73.20831,424.6,96.4,96.0,398.3,3700.0,3700.0,8.015676,3.363,969.683655,715.311462,1554.0,15.9,1.28,0.94,80.53,1.35,0.05,8.07,630.621216,-3.666453,
2024-08-08 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.65,42.2,6877.76,29.2,504.5,20.48,28.5,21.8,22.4,12.5,-0.97,12.125,0.8073,48.6,92.07,73.057545,488.0,124.4,102.2,444.6,3800.0,3800.0,8.633684,3.366,994.713135,730.920105,1554.0,15.9,1.28,0.94,80.53,1.35,0.05,8.07,622.40863,-3.038125,
2024-08-08 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.65,42.2,6877.76,29.1,681.2,21.5,20.8,22.5,20.5,26.7,-0.99,26.433,0.753165,49.3,90.68,71.95458,480.7,124.0,101.8,444.7,4000.0,4000.0,8.1975,3.626,1021.176331,774.098999,1554.0,15.9,1.28,0.94,80.53,1.35,0.05,8.07,626.37262,-3.736177,
2024-08-08 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.5,42.2,6877.76,29.2,654.6,21.5,21.5,17.9,20.5,32.9,-0.99,32.571,0.753165,50.1,88.71,69.63735,485.0,125.0,102.0,445.7,4000.0,4000.0,8.2155,3.478,1020.902649,801.07489,1554.0,15.9,1.28,0.94,80.53,1.35,0.05,8.07,639.406372,-3.898304,
2024-08-08 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.5,42.2,6877.76,29.2,663.8,21.5,23.7,19.2,20.7,31.1,-0.98,30.478,0.78867,45.6,90.74,71.2309,377.5,101.0,89.8,397.4,3800.0,3800.0,7.692632,4.55,1005.257813,822.195435,1556.0,15.9,1.28,0.94,80.53,1.35,0.06,8.61,676.033508,-2.39942,
2024-08-08 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.5,42.2,6877.76,29.1,688.7,21.5,23.1,22.6,20.2,32.1,-0.99,31.779,0.907875,34.2,102.35,80.34475,341.5,92.3,85.6,388.7,3200.0,3200.0,8.893125,3.718,972.776367,824.519714,1556.0,15.9,1.28,0.94,80.53,1.35,0.06,8.61,755.640198,-3.802947,
2024-08-08 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.5,42.2,6877.76,29.2,654.5,21.5,23.5,20.9,22.4,32.6,-0.99,32.274,0.89073,37.2,98.95,77.67575,379.6,101.7,90.0,404.9,3300.0,3300.0,8.998182,3.685,939.366333,771.943481,1556.0,15.9,1.28,0.94,80.53,1.35,0.06,8.61,678.97229,-3.723819,
2024-08-08 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.93,42.2,6877.76,29.1,676.1,21.5,22.3,21.3,22.6,32.9,-0.99,32.571,0.888435,36.5,101.96,80.619772,445.8,125.3,98.1,445.0,3700.0,3700.0,8.807027,3.774,950.191528,797.293274,1556.0,15.9,1.28,0.94,80.53,1.35,0.06,8.61,664.948425,-4.000181,
2024-08-08 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.93,42.2,6877.76,29.2,680.4,21.5,21.1,21.0,21.0,32.6,-0.99,32.274,0.888165,39.8,102.59,81.117913,441.1,124.4,98.1,446.0,3600.0,3600.0,9.068333,3.774,944.514771,783.658142,1556.0,15.9,1.28,0.94,80.53,1.35,0.06,8.61,686.27948,-4.128133,
2024-08-08 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.93,42.2,6877.76,29.0,680.1,21.5,25.0,22.6,21.9,32.5,-0.99,32.175,0.890325,40.5,102.37,80.943959,482.4,129.7,102.0,453.1,3900.0,3900.0,8.54,3.784,928.230835,779.318787,1551.0,15.9,1.28,0.94,80.53,1.35,0.06,8.57,675.55957,-3.459165,
2024-08-08 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.93,42.2,6877.76,29.1,668.1,21.5,24.2,23.1,20.4,33.4,-0.99,33.066,0.875745,41.2,101.17,79.995119,537.9,138.3,107.7,469.1,4000.0,4000.0,8.652,3.929,990.24823,783.431702,1551.0,15.9,1.28,0.94,80.53,1.35,0.06,8.57,667.979248,-3.400038,
2024-08-08 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.4,42.2,6877.76,29.2,679.8,21.5,21.1,21.5,20.7,32.8,-0.99,32.472,0.882225,41.1,99.15,77.9319,537.4,135.5,108.0,468.6,3900.0,3900.0,8.870769,3.949,989.230408,776.20105,1551.0,16.08,1.35,0.88,80.287,1.403,0.06,8.57,678.403503,-4.124644,
2024-08-09 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.4,43.13,6912.08,29.0,653.5,26.8,21.0,21.0,20.2,31.3,-0.98,30.674,0.87156,40.4,99.56,78.25416,534.0,140.5,107.9,472.2,3900.0,3900.0,8.924615,3.967,1003.795715,778.604553,1552.0,16.08,1.35,0.88,80.287,1.403,0.06,7.83,671.10553,-4.045811,
2024-08-09 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.4,43.13,6912.08,29.2,620.4,21.5,21.9,20.1,24.3,31.7,-0.99,31.383,0.87912,41.6,100.8,79.2288,561.2,142.4,110.6,475.6,3900.0,3900.0,9.018462,3.754,972.647827,773.512939,1552.0,16.08,1.35,0.88,80.287,1.403,0.06,7.83,662.297058,-3.279995,
2024-08-09 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.4,43.13,6912.08,29.2,611.6,21.5,18.4,22.9,18.4,30.6,-0.99,30.294,0.883575,41.5,101.7,79.9362,578.9,146.8,112.0,480.2,4000.0,4000.0,8.883,3.764,954.584167,797.207336,1552.0,16.08,1.35,0.88,80.287,1.403,0.06,7.83,666.653137,-4.190383,
2024-08-09 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.32,43.13,6912.08,29.1,663.6,21.5,24.1,22.6,21.9,32.1,-0.99,31.779,0.883035,41.7,101.47,80.851296,579.7,146.7,112.1,480.3,4000.0,4000.0,8.886,3.753,1012.844177,786.363098,1552.0,16.08,1.35,0.88,80.287,1.403,0.06,7.83,683.810242,-3.533832,
2024-08-09 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.32,43.13,6912.08,29.1,669.3,21.5,24.2,18.5,18.5,31.9,-0.99,31.581,0.878715,39.8,101.52,80.891136,581.4,145.7,112.1,480.1,4000.0,4000.0,8.883,3.77,1000.401794,771.210144,1552.0,16.08,1.35,0.88,80.287,1.403,0.06,7.83,697.79071,-2.679209,
