ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,tco,voltage,current,load,rpm,pry_p,sec_p,pry_v,sec_v,total_coal,a_f_ratio,kg_tco,reductor_ratio,reductor_consume,charge_kiln,t_tic162,t_tic163,t_tic166,t_tic172,furnace_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.54,529.5,238.1,97.8,434.4,4200.0,7.602857143,46.92213161,6.37,150.3,2358.93,928.0,760.0,540.0,263.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,585.0,-3.4,0.0
2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.59,595.5,265.4,103.8,457.8,4600.0,7.325217391,45.70293095,6.37,150.3,2358.93,947.0,764.0,593.0,268.0,1374.5,21.17333333,1.188333333,1.158333333,74.65683333,0.614833333,0.066666667,9.256666667,640.0,-2.7,0.0
2.075,15.395,36.64,0.59,21.74,3.13,7.419926139,1.68635981,0.604875821,9.58,19.64,44.18,6643.46,150.3000031,800.6,23.4,40.0,0.6,600.2,267.9,103.8,457.8,4800.0,7.02,44.2804428,6.37,150.3,2358.93,942.0,768.0,545.0,278.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,613.0,-2.4,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,598.8,267.0,104.0,458.1,4800.0,7.02625,46.04316547,6.62,150.3,2308.63,939.0,748.0,543.0,268.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,618.0,-2.4,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,669.0,296.0,110.0,481.7,4900.0,7.245306122,45.88014981,6.62,150.3,2308.63,948.0,718.0,510.0,265.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,599.0,-4.1,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,674.6,298.2,110.0,481.9,5000.0,7.1028,46.32203076,6.62,150.3,2308.63,944.0,714.0,526.0,275.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,566.0,-3.3,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,689.9,308.8,112.0,490.3,5100.0,7.085882353,47.35376045,6.62,150.3,2308.63,944.0,712.0,534.0,274.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,606.0,-3.1,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,650.4,288.6,108.2,473.8,5000.0,6.984,45.74565416,6.62,150.3,2308.63,932.0,755.0,548.0,273.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,605.0,-2.5,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,669.2,297.0,109.8,481.7,5100.0,6.958823529,48.52983157,6.62,150.3,2308.63,942.0,703.0,496.0,269.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,594.0,-3.0,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,669.2,301.6,110.0,482.5,5000.0,7.11,47.05882353,6.62,150.3,2308.63,910.0,781.0,530.0,292.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,590.0,-3.1,0.0
2.095,15.565,36.78,0.56,21.725,3.045,7.429528366,1.6945896,0.601824974,10.74,20.77,47.14,7279.92,152.8600006,814.8,23.8,40.0,0.6,669.6,300.8,110.0,482.3,5000.0,7.1076,47.14312653,6.62,152.86,2308.63,959.0,774.0,568.0,285.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,591.0,-2.7,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.6,668.9,299.2,110.2,482.2,5100.0,6.969411765,48.95843333,6.62,152.86,2308.63,961.0,776.0,580.0,292.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,588.0,-3.3,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.6,672.1,298.4,110.2,481.9,5000.0,7.1052,48.1139338,6.62,152.86,2308.63,957.0,783.0,576.0,293.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,586.0,-1.9,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.6,600.7,299.3,110.2,480.8,5000.0,7.092,48.3886577,6.62,152.86,2308.63,961.0,754.0,561.0,283.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,578.0,-4.2,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.4,207.0,115.0,61.0,309.0,2900.0,7.655172414,206.5527066,6.62,152.86,2308.63,692.0,656.0,530.0,277.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,592.5,-3.4000000000000004,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.5,446.0,115.0,89.0,318.0,3500.0,6.977142857,56.05381166,6.62,152.86,2308.63,866.0,714.0,456.0,239.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,607.0,-2.6,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.55,489.0,136.0,93.0,342.0,3800.0,6.868421053,46.91358025,6.62,152.86,2308.63,862.0,710.0,465.0,235.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,614.0,-2.8,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.55,509.0,199.0,96.0,406.0,4200.0,7.171428571,48.89406286,6.62,152.86,2308.63,895.0,757.0,547.0,262.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,617.0,-3.9,0.0
1.95,13.44,38.36,0.56,23.525,2.58,6.881184211,1.63157818,0.623457228,10.505,20.605,36.36,5493.97,152.8600006,814.8,23.8,40.0,0.6,547.2,218.0,99.9,422.0,4400.0,7.116818182,44.70181855,6.62,152.86,2308.63,924.0,770.0,556.0,270.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,597.0,-2.9,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.6,573.2,237.7,101.7,429.6,4500.0,7.084,44.38745315,6.62,152.86,2308.63,919.0,756.0,550.0,260.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,593.0,-3.7,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,634.3,268.6,107.0,460.0,4900.0,6.942857143,49.1819733,6.62,152.86,2308.63,957.0,773.0,568.0,287.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,564.0,-2.8,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,630.1,274.6,106.9,463.4,5000.0,6.8436,49.29022082,6.62,152.86,2308.63,962.0,766.0,567.0,289.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,575.0,-3.1,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,632.3,281.0,107.0,468.6,4900.0,7.048163265,48.05806199,6.62,152.86,2308.63,965.0,771.0,571.0,280.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,590.0,-3.6,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,637.0,281.2,107.1,468.6,5000.0,6.9084,46.96599662,6.62,152.86,2308.63,965.0,761.0,564.0,288.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,582.0,-3.4,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,636.4,281.4,107.0,468.2,5200.0,6.636923077,50.29499952,6.62,152.86,2308.63,972.0,741.0,558.0,299.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,590.0,-3.4,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,628.3,281.0,106.9,467.9,5100.0,6.762352941,49.19455966,6.62,152.86,2308.63,964.0,783.0,584.0,287.0,1391.25,21.3375,1.17,1.17,74.517,0.57,0.063333333,9.931666667,541.0,-2.3,0.0
1.99,15.025,38.02,0.63,21.46,3.035,7.550535678,1.771467907,0.576483911,10.35,22.07,44.87,6896.42,152.8600006,814.8,23.8,40.0,0.61,633.2,281.6,106.8,468.3,4800.0,7.18875,44.95644844,6.62,152.86,2308.63,956.0,760.0,564.0,281.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,628.0,-3.0,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,651.7,291.4,108.6,476.2,4900.0,7.160816327,47.63756562,6.67,152.86,2254.15,950.0,728.0,556.0,289.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,623.0,-3.6,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,614.0,271.6,105.7,463.4,4800.0,7.11375,47.02655041,6.67,152.86,2254.15,952.0,777.0,588.0,290.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,626.0,-2.4,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,610.2,269.4,104.9,460.9,4700.0,7.222978723,45.71539733,6.67,152.86,2254.15,943.0,728.0,560.0,275.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,674.0,-2.1,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,631.7,279.8,107.2,468.9,4900.0,7.054285714,47.90770434,6.67,152.86,2254.15,942.0,731.0,561.0,271.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,754.0,-2.0,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,680.6,302.5,111.0,485.1,4900.0,7.299183673,47.96867352,6.67,152.86,2254.15,929.0,692.0,498.0,268.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,647.0,-3.2,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,682.6,305.3,111.0,484.8,5000.0,7.1496,47.05882353,6.67,152.86,2254.15,965.0,745.0,539.0,272.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,604.0,-2.3,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.61,759.5,322.8,117.0,500.5,5100.0,7.264705882,48.01355677,6.67,152.86,2254.15,961.0,751.0,544.0,285.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,616.0,-4.8,0.0
2.005,12.955,39.04,0.625,25.115,2.385,6.460584577,1.555143151,0.654692376,10.98,20.19,43.24,6612.85,150.4100037,814.1,23.78,35.0,0.62,757.3,323.8,117.0,501.0,5000.0,7.416,45.35558781,6.67,150.41,2254.15,957.0,799.0,575.0,292.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,600.0,-3.6,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,661.4,281.4,109.2,469.1,4700.0,7.382553191,43.41801386,6.67,150.41,2254.15,929.0,793.0,567.0,286.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,592.0,-3.1,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,658.5,280.1,108.9,467.8,4700.0,7.36212766,43.31797235,6.67,150.41,2254.15,924.0,773.0,541.0,284.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,606.0,-3.8,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,681.7,291.2,110.8,476.0,4900.0,7.185306122,45.35777099,6.67,150.41,2254.15,923.0,758.0,547.0,288.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,604.0,-2.8,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,672.5,291.2,111.0,476.2,4900.0,7.190204082,45.48830301,6.67,150.41,2254.15,913.0,729.0,543.0,279.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,598.0,-3.5,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,734.2,313.2,115.3,493.3,4900.0,7.452244898,43.95013006,6.67,150.41,2254.15,918.0,713.0,534.0,286.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,609.0,-3.7,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,735.9,311.4,115.4,490.7,5000.0,7.2732,45.02476362,6.67,150.41,2254.15,927.0,754.0,567.0,298.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,582.0,-3.7,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,745.0,311.6,115.9,491.2,4900.0,7.433877551,44.37200036,6.67,150.41,2254.15,916.0,767.0,583.0,297.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,606.0,-4.4,0.0
2.055,15.165,37.19,0.56,21.31,0.0,7.37890773,1.746586022,0.583695511,10.305,19.31,43.5,6654.38,150.4100037,814.1,23.78,35.0,0.62,771.6,310.2,118.0,491.9,5000.0,7.3188,44.8149144,6.67,150.41,2254.15,928.0,770.0,578.0,302.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,608.0,-2.8,0.0
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.65,772.9,309.5,117.9,491.0,5100.0,7.163529412,44.90227153,6.67,150.41,2254.15,933.0,774.0,587.0,314.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,591.0,-3.1,0.34
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.65,780.7,336.4,118.0,499.1,6749.230769,5.485958514,58.89895077,6.67,150.41,2254.15,920.0,781.0,590.0,307.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,600.0,-3.4,0.34
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.4,7.5,99.2,16.8,283.8,1800.0,10.02,28.69897959,6.67,150.41,2254.15,717.0,615.0,504.0,271.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,615.0,-3.8,0.38
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.4,84.3,96.5,36.0,282.25,2190.769231,8.913486293,317.346961795,6.67,150.41,2254.15,669.5,573.5,438.0,245.5,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,601.0,-5.2,0.38
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.4,161.1,93.8,55.2,280.7,2581.538462,7.806972586,605.994944,6.67,150.41,2254.15,622.0,532.0,372.0,220.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,610.0,-3.7,0.36
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.4,412.9,180.8,86.3,379.6,3867.692308,7.227565632,65.50969356,6.67,150.41,2254.15,832.0,656.0,407.0,219.0,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,624.0,-3.0,0.36
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.49,609.8,258.55,103.35,442.1,4815.3846155,6.8672531845,63.067685635000004,6.67,150.41,2254.15,844.5,715.5,474.0,243.5,1386.666667,21.54,1.13,1.086666667,74.542,0.508666667,0.064,10.108,616.0,-3.7,0.32
2.005,14.685,37.43,0.635,22.025,2.695,7.312714777,1.709288088,0.599204466,11.6,18.775,39.75,6803.07,150.4100037,814.1,23.78,35.0,0.58,806.7,336.3,120.4,504.6,5763.076923,6.506940737,60.62567771,6.67,150.41,2254.15,857.0,775.0,541.0,268.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,694.0,-3.2,0.32
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.61,831.0,337.8,122.6,504.9,5581.538462,6.74545204,52.0083718,6.77,150.41,1533.71,848.0,736.0,525.0,266.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,622.0,-2.5,0.07
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.61,833.2,336.0,122.2,505.6,4789.230769,7.865146161,44.67982806,6.77,150.41,1533.71,836.0,739.0,507.0,261.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,609.0,-3.1,0.07
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.61,805.5,336.4,120.4,513.1,4900.0,7.757142857,45.71321952,6.77,150.41,1533.71,888.0,732.0,525.0,259.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,575.0,-4.1,0.08
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.59,824.6,337.4,122.0,512.5,5300.0,7.183018868,51.11389719,6.77,150.41,1533.71,898.0,705.0,512.0,265.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,601.0,-4.0,0.08
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.59,830.3,338.0,121.9,512.5,5200.0,7.32,49.73696796,6.77,150.41,1533.71,911.0,714.0,540.0,274.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,592.0,-3.8,0.03
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.56,831.0,338.8,122.2,512.7,5100.0,7.469411765,50.04906771,6.77,150.41,1533.71,917.0,724.0,535.0,273.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,590.0,-3.6,0.03
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.56,832.8,339.9,122.2,513.1,5200.0,7.330384615,51.1358049,6.77,150.41,1533.71,929.0,730.0,548.0,274.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,596.0,-3.2,0.08
1.99,14.325,37.005,0.645,22.435,2.72,7.198492462,1.649794648,0.618916978,11.075,19.8,44.52,6876.34,150.3999939,796.2,23.4,40.0,0.62,805.2,340.0,120.3,512.6,5100.0,7.445882353,50.21167668,6.77,103.86,1533.71,936.0,779.0,586.0,289.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,607.0,-3.4,0.08
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.4,76.2,115.8,38.0,309.3,3800.0,5.483684211,62.5,6.77,103.86,1533.71,773.0,694.0,577.0,277.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,619.0,-3.5,0.16
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.5,645.6,267.5,108.2,459.7,3500.0,9.735428571,44.37119675,6.77,103.86,1533.71,800.0,737.0,463.0,252.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,607.0,-2.8,0.16
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.62,692.5,288.0,112.0,475.9,4500.0,7.838666667,44.1826215,6.77,103.86,1533.71,891.0,752.0,538.0,264.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,492.0,-3.4,0.1
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.6,673.5,276.8,110.0,467.6,4700.0,7.373617021,46.30541872,6.77,103.86,1533.71,903.0,767.0,551.0,268.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,513.0,-4.5,0.1
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.6,671.5,278.4,109.7,466.8,4600.0,7.519565217,45.20884521,6.77,103.86,1533.71,909.0,730.0,545.0,269.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,534.0,-5.6,0.97
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.47,599.3,249.0,104.0,444.2,4400.0,7.475454545,53.46943736,6.77,103.86,1533.71,903.0,750.0,523.0,264.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,611.0,-3.1,0.97
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.47,601.9,247.3,104.1,443.2,4300.0,7.636744186,52.00774069,6.77,103.86,1533.71,900.0,758.0,533.0,270.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,598.5,-3.3,0.97
2.045,15.06,38.19,0.55,21.365,2.88,7.370777512,1.788213991,0.569738562,10.01,20.48,44.56,6823.27,150.3999939,796.2,23.4,40.0,0.5,618.4,253.8,106.0,450.7,4300.0,7.767906977,52.02032422,6.77,103.86,1533.71,907.0,776.0,583.0,279.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,586.0,-3.5,0.97
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,700.4,287.8,112.0,475.1,4400.0,8.005909091,49.5049505,6.77,103.86,1533.71,931.0,786.0,569.0,279.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,604.0,-3.8,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,699.0,290.5,112.1,476.2,4400.0,8.022272727,49.35501963,6.77,103.86,1533.71,911.0,762.0,526.0,270.0,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,569.0,-3.2,0.0
2.025,13.975,37.865,0.595,22.545,2.605,6.896463415,1.679528536,0.606649139,11.095,15.84,45.11,7205.89,150.3999939,796.2,23.4,40.0,0.5,681.1142857142858,283.12142857142857,110.53571428571428,470.24285714285713,4364.285714285715,7.980022477285715,49.741082435,6.77,103.86,1533.71,906.0714285714286,765.5714285714286,534.7857142857143,267.64285714285717,1377.0,21.4725,1.07,1.06875,74.719125,0.49,0.06,9.85,571.0,-3.2,0.0
